span_length_m,beam_width_m,beam_height_m,modulus_of_elasticity_gpa,reinforcement_ratio,boundary_condition,applied_load_kn,max_deflection_mm,ultimate_load_kn,factor_of_safety,crack_width_mm,beam_type
6.711055768358081,0.2731968930137251,0.6846702176266148,25.533704593546588,0.03679422465651042,SS,121.13213249861957,4201.521285513016,1281.7164399902986,10.581143199182968,1.2356522591494954,steel
3.1980426929501586,0.4919031664257337,0.6090713509613639,26.938020741997217,0.01385383977463845,SS,179.30639764839702,479.6799431634854,4582.897764687602,25.559030936945337,0.15519512456474038,prestressed_concrete
5.085406630481669,0.3179293174000281,0.9213929279308097,31.21206407200635,0.013878128075849108,FIXED,176.68240978026057,214.3758840057722,6811.382107708724,38.55155765749415,0.16703392886025212,concrete
5.554487413172255,0.467613966553134,0.5456405087864551,20.55024804335897,0.029500049924389937,SS,97.86507098648835,2945.7846768364498,1253.5870504113523,12.809340838105841,0.5776257026503232,steel
2.278702476319986,0.3893415877991789,0.3819469114993241,23.78655416516031,0.018088717635592288,SS,174.33732112260162,981.2382964221321,1922.59394987746,11.02801131448732,0.3101353857667449,steel
5.645269111408631,0.4384433910624945,0.40009417743698505,30.70024378826829,0.008984192917599278,FIXED,55.55114520732389,938.0265012254895,629.8133545338507,11.337540426634009,0.16664462205683178,prestressed_concrete
3.0231447421237494,0.35079112793155764,0.8330574422022305,33.42810256530799,0.018097580645307736,SS,139.44048177230798,134.40254786138004,12666.59604354405,90.83872834165408,0.08045418668472129,concrete
2.390309557911677,0.37307116538790774,0.7327526443213828,27.67516163173499,0.005634280815191995,FIXED,84.50132559315546,20.084928043819424,14279.708143018224,168.98797791374375,0.01261836183947123,wood
7.69331322352,0.34775530814565914,0.37078587328595314,27.981702278979736,0.007055479460248933,FIXED,68.08503286659182,4247.883821252994,229.61871143679787,3.3725284657895482,0.4107683315066375,concrete
7.793792198447356,0.2585728963394134,0.3588747642804982,21.60758017009664,0.01993471090957919,FIXED,61.542980244381376,8718.587356102033,181.88967635351077,2.9554902221381547,1.313703582537207,concrete
6.850384088698767,0.41673563457845164,0.790678392021384,26.711185502351817,0.016757017980181917,SS,154.44331638172096,2196.483785324812,2020.6309549372595,13.083317570979135,0.47947489918737757,steel
3.8276826150402243,0.2842317087322567,0.35093410445493545,27.98925899682535,0.036593836042724,FIXED,100.98124456520992,1325.3081124012533,661.916170265566,6.554842665244884,0.9598573296855876,steel
2.586032684038303,0.20729478992943617,0.8753020415032493,23.637057554520943,0.014495755964665324,SS,158.71501572931422,207.71660499530864,8661.226793651389,54.57093491659898,0.10817227362430348,concrete
6.105398159072942,0.39364168877215033,0.7943695590095473,24.038648464240715,0.02322353401112174,FIXED,59.803451119841355,235.35554576635815,2802.939898666905,46.86919978999266,0.21618826893105833,concrete
4.640914962437607,0.2531332038221147,0.3569441464493298,25.65926244656934,0.025290571516781216,SS,97.29355067459156,7713.102789627395,354.7260793488975,3.645936209434024,1.3437229662458194,prestressed_concrete
2.732229409068673,0.4821375753058743,0.35938639985963433,20.301067966665897,0.0005237782635333455,FIXED,130.9236938563006,473.313766071394,1337.5786682498074,10.216475176127469,0.009286132319117433,concrete
4.971061460667621,0.4861785731007762,0.9906477049508227,24.831187483747676,0.026541494880668426,FIXED,168.60847472584453,139.67573131139187,9432.288633288881,55.94196050124809,0.25108081263247095,steel
2.2063311266913104,0.47445931706613453,0.5619895570292842,23.17172010494817,0.007121438674790057,SS,97.81287543981048,141.88049447126303,7009.97734711852,71.66722494966561,0.02803896525607653,steel
7.455922412472693,0.31104761007663334,0.5594495029468236,24.912460282668718,0.03844281269877821,SS,143.88370646555137,11745.991765169381,732.9345988604339,5.093937436452633,2.163198855885174,steel
3.5526798896001015,0.20463698495866023,0.8689596970802518,21.79643197728877,0.005946509110124518,SS,182.89666223542807,737.1330137334795,4205.912707232656,22.996115160476386,0.1031186173527252,steel
5.975133706123891,0.4784955687763176,0.9630740041687011,33.35790921109842,0.01658496494908095,SS,142.3794782273457,546.0115502285059,6583.627986914961,46.240006417234476,0.1815312511865853,steel
3.8702664565364655,0.3284552444951943,0.9902007446760095,28.90388680331073,0.0034139867231457546,FIXED,84.94392121304506,37.114337511447275,12850.266041656883,151.27940714471555,0.010341218753675527,wood
5.120408127066865,0.48999644571310086,0.8273647296812592,30.186534787167346,0.0398749700738379,SS,53.660117233480705,194.88502829331995,6548.253041162502,122.03203009546881,0.14398929781519987,concrete
5.280261676059678,0.48908599312677586,0.5633817098716409,31.837568579110076,0.020087800413249705,SS,180.5148310851395,2586.920596816406,2113.82081404493,11.709956469160977,0.510482141732151,prestressed_concrete
3.109126733153162,0.45590283664020803,0.3584505016890681,27.476632983935858,0.02381540069280175,SS,53.19041162755807,708.8934813201909,1232.8886461935028,23.17877618293784,0.19183579869115586,concrete
7.817507766587351,0.28833466762087573,0.8440028411492058,21.303804321311354,0.0026830590955370993,FIXED,181.2052509026299,1862.4013735773976,1247.0614519779626,6.882038162614103,0.14926069897422783,concrete
6.650796940166687,0.3155293185805776,0.6908829748150636,28.056598127278217,0.029998418815967112,FIXED,129.3405701040818,973.9148213976996,1752.7181215037513,13.551185989773506,0.7345979992236659,steel
7.6369936493851345,0.45534100145505707,0.5969554064728834,28.802616770313186,0.008396223723823431,FIXED,190.86015477693442,2110.4171543397865,1174.3331279950908,6.152845937736868,0.3880080146455879,concrete
7.368964102565893,0.2950766015468833,0.9344480695663151,31.18159211276495,0.03592217157762855,FIXED,169.81748536604982,627.9478784949449,3406.8698458828812,20.061949678145382,0.8131919593901669,concrete
5.587399872866511,0.2508478240058278,0.3778382376143059,26.47489319344519,0.008205585619280286,SS,199.69011658000062,25210.976450138103,208.51727834522677,1.0442042997240166,1.3621332670758486,prestressed_concrete
7.531245410138701,0.36704037873750506,0.6448375730036013,21.913704541933456,0.0076275088265466634,FIXED,102.60677231775652,1503.0066394276018,943.6583537583267,9.196842785737084,0.29077044064146085,concrete
2.5309550123115168,0.4808464322482343,0.3079475513371933,24.256638586980866,0.0014619867139237953,FIXED,165.07824333966903,554.0046825246047,1117.2707083890193,6.768128166290792,0.03361784341793683,steel
3.175897174514871,0.40880893900249193,0.6280624493958884,25.446234445979528,0.01888267780439997,SS,110.28963704138633,342.1298119609084,4659.925816452653,42.25171050933833,0.13488476338152647,wood
2.2713637334632284,0.37101835102680947,0.33941229297728615,29.688758619974017,0.022593645330504657,FIXED,121.98134304558633,227.21663068070245,1735.7133190062877,14.229334385649654,0.2639111590543934,wood
3.951981984579586,0.22915294813123058,0.38317254138765033,28.56167457003368,0.0026283455771340947,SS,144.1258194827555,6138.985751866156,417.3181379046427,2.895512680533791,0.17207233979624734,concrete
4.332063738136892,0.3845021680097509,0.3822683727439734,25.341450888467694,0.031021104667800423,SS,181.05156712795082,6448.34337038805,696.2649669998461,3.845672136644856,1.5728023692531283,concrete
3.6280941906433757,0.497016155031279,0.7544472114812444,34.79772873189469,0.018131553389921104,SS,197.61252037989428,336.57972860649727,10038.372680076864,50.7982624824525,0.1350656099404033,concrete
6.972425054911576,0.24202520457095722,0.8222314154857964,29.086622290353308,0.0209756107731032,SS,165.24101207967772,3442.556573137515,1428.310827340311,8.643803432114012,1.0813203170243293,wood
4.1405199601615355,0.355498895709121,0.7083581355680117,23.558401876039916,0.017630509877529125,FIXED,112.66501732510007,199.69408815739573,3857.087383875228,34.23500457773353,0.18228609601911805,prestressed_concrete
3.6856070581242846,0.46321192157838664,0.9735207839321793,21.526737089306057,0.016030522435013038,FIXED,113.20355034156053,41.68860341387541,15375.879325087373,135.82506271839438,0.06310387281578485,prestressed_concrete
5.256176498949491,0.42223058532626134,0.5624094056665928,22.29288708776498,0.022385613252328716,FIXED,160.63734523833372,955.4820573089503,1392.7724198168635,8.670290322281167,0.7770650407632494,concrete
2.845545349848576,0.4091047222985804,0.4999984603973025,23.68936592576762,0.0062096098372285006,SS,85.81657186524535,399.2767596933124,2801.0514575797647,32.639983125615345,0.044788508400630075,concrete
6.813181884524238,0.41074522519613277,0.9080193897326221,22.410220598893336,0.0072771252198108455,FIXED,66.5711169697092,228.21649859125478,3073.6966685207076,46.17162529989219,0.0777190065265679,prestressed_concrete
2.447303862078625,0.30784734536592656,0.4565170869636168,22.798505360769585,0.03447142484054069,SS,103.19332364611648,577.6227849467818,2256.1442810284043,21.8632775969641,0.3322777601062674,prestressed_concrete
7.921321619603104,0.28807755327934803,0.974255777608428,24.276427530407705,0.03784461848534531,SS,93.08584874811226,1714.0349329751702,2375.860849821592,25.52333014925401,0.7681449401063026,steel
6.633468615779945,0.44280834664355406,0.30850813228287144,22.60060392942132,0.014932372651190119,SS,94.44621806839851,24368.284574128964,216.15646457327972,2.2886725270114887,0.982397087013214,wood
3.1922940892050344,0.4430340184037542,0.9789151786953472,33.451481369396376,0.01082978692574215,FIXED,85.0411626574865,15.999861338476977,28880.66611909924,339.6080817405989,0.016788259826880973,steel
2.0331327027416144,0.4601216955740311,0.33021193836540325,21.203506184924635,0.025759981729560632,FIXED,56.31397844545428,106.70078356898057,2080.9217454558734,36.9521352051419,0.12357080512008507,concrete
6.892768570729005,0.4739721657669414,0.9238001795886497,27.86767084355382,0.016349366843923855,FIXED,52.68109021001207,112.81292371512197,4720.836138408827,89.61158775547946,0.0894285003718603,prestressed_concrete
6.241144063085702,0.35340271965828135,0.6693907763604099,26.155952404844925,0.0010154542264137944,SS,198.15835846040474,4326.821463897932,1156.8716530085942,5.838116857633113,0.061592163861641284,concrete
6.374043008245923,0.3504548884061599,0.9950753572835103,34.735679253629094,0.006246103894647615,SS,114.16597006037935,567.5431181854985,5197.817698087119,45.528608002350715,0.06559114208410685,steel
6.627622080115675,0.43948855369003254,0.3516575953147792,21.680583532520785,0.0286388891538959,FIXED,107.64899707395224,5379.743707824194,482.200063585122,4.47937348876425,1.0299390716759604,wood
2.444267910404542,0.39498917923332955,0.6876979990809244,25.967833985686124,0.026356957676406056,SS,151.94709240396048,182.47478648162988,10170.966300699965,66.93755135280799,0.1327649254836754,concrete
4.150794371265635,0.410590063177311,0.9785117749333692,34.54205649913053,0.0010838397001393396,FIXED,82.73808317975963,31.008950941769037,16371.332178232002,197.869367394735,0.0025049385171428914,concrete
2.6952143571507783,0.4387378008308303,0.6661684909191041,32.982606888409705,0.008878886477317978,FIXED,192.4941775925338,66.05716286857596,11780.335681248012,61.198400016982816,0.0502092790417824,concrete
7.178620555253561,0.4670016025452699,0.7405790466946838,32.2560810642392,0.009242991863522856,FIXED,167.9517521623328,779.5932230887365,2729.5505903072694,16.25199234402174,0.20411255964806047,steel
5.7397887609653475,0.30139854705546076,0.787024082289232,23.8685424056741,0.026875709743949136,SS,63.411650346838925,889.4157916884585,1933.9245279923548,30.4979371679255,0.3797607024431808,concrete
3.985388149115895,0.3126748857919832,0.6181787453374412,22.563313810850985,0.0007884215101745662,FIXED,112.63711636773925,324.6885178144232,2126.4841007080013,18.879070854099513,0.013272024100595844,steel
2.3813501017161416,0.22819458195226072,0.7392906560588444,30.029648298866466,0.0041643432793829534,SS,181.8677461343247,200.00860724756177,7364.987340170115,40.49639090336804,0.04046313274797427,prestressed_concrete
3.865893930293973,0.37348404229885224,0.7090200183461701,33.94063983691379,0.03199664341492758,SS,191.70980334371154,591.5962189845388,5270.69019632803,27.49306558349729,0.3822587993719188,concrete
3.9510999321604823,0.21078268213902263,0.9308106073436921,28.351443395208946,0.0071417864821733444,FIXED,120.11022668748046,115.70094759735913,6091.230200752748,50.7136683423449,0.07028637450060049,steel
6.377637070028385,0.33967940543973807,0.3318124662390205,28.574190342048496,0.02610984431407499,FIXED,142.01170838160616,7149.642748085367,343.63700358950297,2.4197793795008806,1.9415177567381587,concrete
5.8253448281312785,0.362793390412273,0.49667423271456124,24.199686404904263,0.009527311241869061,FIXED,75.05509191381128,1003.5758819741477,765.787523499106,10.20300560524914,0.2312909379317194,steel
7.323276455457959,0.2859623756384853,0.9652880388535912,31.542393997879053,0.003977655710373807,FIXED,198.6752939205465,654.0068029076563,3022.4515833872597,15.213021829458008,0.128875673993554,wood
4.8332895509716955,0.37724997817070327,0.9231846487236415,22.80565622836285,0.009726887639978164,SS,84.7507552075165,323.6198607308623,4947.568127788772,58.377864783321414,0.08098357659276215,prestressed_concrete
2.71756547562981,0.20915007498171484,0.618959726949999,24.855188546063655,0.028890677274226367,SS,191.40976612026884,763.0187020321935,2813.119070296048,14.696841897442557,0.5688040980967084,concrete
6.2794687233379705,0.21120445662476434,0.7340928184610757,26.38154657924625,0.03422785872425143,FIXED,147.44699734885526,1150.9999243572258,1399.9929322250723,9.494889400241432,1.3238343001595128,steel
6.564710291701385,0.44678016819789745,0.49416682808679285,27.614155680266826,0.03320879458267966,SS,141.16051923182886,6796.428942185763,890.9847405976885,6.31185508133771,1.2736416345647346,concrete
5.367663185416977,0.30805719242337887,0.4316848118066329,23.636145986226204,0.015887341184738193,SS,126.9032766524763,8693.864576010998,406.5310232121297,3.2034714464104184,0.9947439271558691,concrete
6.6258030797273655,0.23811815379556545,0.6245888834579875,21.722552371088053,0.026723405462825846,SS,84.6004717576638,5174.8312756222185,691.2076167623009,8.17025723854413,0.99439596143022,prestressed_concrete
4.9627735781863445,0.3566729780164413,0.547346559618237,29.159300636624486,0.008199371816632838,SS,76.47920480082624,1288.1427795736583,1275.6300130904285,16.679436147545395,0.12291477342119987,steel
5.136396976291964,0.43099806592958323,0.7085592782956105,24.329458298603836,0.011725909210440531,SS,83.0729313605263,704.2902271639044,2596.144713070899,31.251391645299602,0.12032333356737858,concrete
4.565246110151298,0.264746308249053,0.35441424587548936,28.718573321339186,0.03585343274084479,FIXED,77.96573932163818,1513.736339396051,522.8110207021924,6.705650780086867,0.8783473582200195,prestressed_concrete
2.1525147604645714,0.3868671427457001,0.9820763653663165,22.315440729113035,0.0005200769404294414,SS,166.937671035013,52.2902925332497,28716.80806480169,172.0211375105306,0.0016220767294165626,steel
2.6473485619598267,0.2256042394981304,0.990347521135722,27.217101527822262,0.003420341234178723,FIXED,102.5187888750095,24.90691658195172,18305.97866014606,178.56218222071112,0.009578962805843498,steel
2.1885751141204057,0.21550451635058232,0.7887131998138215,27.98884148827379,0.008315450205841093,FIXED,58.676401484509455,14.128326231657208,12489.076030966611,212.84665921893185,0.016841995058168906,concrete
5.818462467582682,0.3594063894704444,0.6752674564408843,20.777353052336405,0.0010612881549527887,FIXED,195.3653945211217,1364.7608033072772,1368.1007136250032,7.00277916147065,0.05047840377101397,concrete
3.88613588645796,0.36219053648303196,0.5166693314004294,25.049064172908807,0.007257417403591893,FIXED,182.56788274451387,584.6587385229064,1573.6849415369936,8.619724991493788,0.20931984224341485,prestressed_concrete
5.051424146988216,0.391228970449462,0.869656513794864,22.016220154084614,0.023321662438787687,SS,189.16284247928195,1084.8571146299255,3966.9688763510267,20.971184532636258,0.48415837613370466,wood
7.445398843556558,0.4178274001167985,0.7793118207877154,20.950624557091515,0.01685698202369992,SS,199.23617339696528,5169.324789103563,1483.6863461891396,7.44687232690918,0.871367176512711,steel
3.4957533748932494,0.49275562383876037,0.4138318575414239,34.84940348584918,0.03570686844307899,FIXED,76.0842873829231,215.1605022411829,2379.537267804859,31.27501550785293,0.21760579958353643,prestressed_concrete
4.462297538213779,0.3548901044903586,0.9376490291456896,24.835307674620843,0.03269774246953764,FIXED,109.4363028353988,104.6699832229271,8078.210236072418,73.81654923250386,0.21351936513319617,steel
6.533306831258292,0.2968869418823738,0.8757760700462183,32.148116687819524,0.013672694067915039,SS,163.73577135561368,1888.0101903539276,2699.0419108313995,16.48413103920595,0.3425771758808914,concrete
3.3727889929497348,0.43855585843061107,0.9648599393043469,23.819609821456456,0.0103769373372517,FIXED,154.40309270806884,45.830902466907695,17122.12829176198,110.89239205936713,0.046223915015286006,concrete
2.461879458972758,0.2812496753786223,0.808003655871852,30.22254083335894,0.015187696326690677,FIXED,73.08438595097826,19.388410846593,15798.439273274953,216.1670932539796,0.029237473057379212,concrete
3.738508717482608,0.33169142621169084,0.7293906371550529,31.403417898345296,0.02361179770059231,SS,172.37496874859266,510.2982148357209,5425.180945733935,31.473136645765038,0.2545606297468806,prestressed_concrete
2.9673277235240265,0.2235369144026798,0.5927701254034332,28.934581109117666,0.01072254563291505,FIXED,83.6660857754991,131.30720832531966,3282.479778014091,39.23309842439572,0.07389668650333997,prestressed_concrete
7.578185914055439,0.20760522302463727,0.9529099383478092,27.073642828252375,0.02496595631396536,SS,83.57264222339346,1887.4421078261087,1809.4638447300001,21.65138969632217,0.5802442509654739,prestressed_concrete
6.848722277386502,0.4887945244033775,0.9062447226502859,26.177613712209027,0.016376466087649616,FIXED,130.54616343401204,351.2223638485169,4062.777594029457,31.121386390516896,0.23652167525409656,prestressed_concrete
5.800422539062541,0.45079403615366176,0.33165306907433256,25.23302399814493,0.02208188723407921,SS,138.94099022625548,16180.364954923187,348.07505216466336,2.5052006006135987,1.3325012563905463,concrete
7.228763541126306,0.4087922618281094,0.3184568821480764,33.94293716371739,0.017445061165412667,SS,137.01293117567167,29701.947066711713,231.2223802102843,1.6875953110865254,1.8088891528359714,concrete
6.822032461394687,0.32268588332428094,0.5635243568146346,32.45929111681593,0.011778630381676708,FIXED,63.72302560966323,813.8215675048785,961.5475829327432,15.089484118703398,0.20048713266543278,concrete
3.1194203533162153,0.2519882960212537,0.8673873315472829,34.47540365999769,0.03793813227848627,SS,181.61912939455706,254.36538192011986,10930.848005456628,60.18555447267888,0.28404375959045475,prestressed_concrete
7.355353990939866,0.24693111280132582,0.991093290520461,21.864458352283172,0.030544231766390432,SS,89.84000638830591,1558.1611877453304,1890.708750824066,21.045287359531752,0.7887891000729795,prestressed_concrete
5.2360534514939046,0.2750728694493786,0.4052918237724697,30.963012128054665,0.005604527030658102,FIXED,69.42723819242062,1202.367553422644,489.6523201283916,7.052740867659158,0.15263428481398775,steel
6.844640930984375,0.36476799941183613,0.7158915007464945,34.07510685231557,0.034738719035916514,SS,183.31221198034658,3059.47220407002,1893.3479761442522,10.328542521472839,1.1177648035444108,steel
7.376547799540959,0.41437877681001867,0.566623599641715,22.718495992484904,0.019497247929980546,SS,193.34772473446301,10557.254140721194,818.9310419530939,4.2355349310563914,1.2054018381756206,concrete
3.9080208498311833,0.3980592130153194,0.9789400784702222,20.997444010501663,0.035782089075763655,FIXED,179.3191425898176,109.98275535839434,10775.365591137079,60.09043672367494,0.27999734059926457,wood
2.6603115471660606,0.2839801690837829,0.889483246194996,31.116809739350884,0.03199421023789261,FIXED,171.4274112087317,36.74026629547025,16618.972124621392,96.94466017681366,0.13506469163737964,prestressed_concrete
3.36761097525165,0.48645958419895824,0.8868300932977964,28.617096697698678,0.01700854017876934,SS,148.28629709585326,159.69669401359405,14594.68747407126,98.42236106709952,0.07957229100518567,wood
4.562646731757538,0.42136907500873055,0.6280852118564791,32.62743165137408,0.000898772332804696,SS,132.6286055913709,894.3823495962168,2605.8468926269925,19.64769878268655,0.01310809650960397,prestressed_concrete
6.9080885955349585,0.3663062157534202,0.5903736516363656,22.096585649394342,0.010747094375397843,FIXED,63.048013986711524,876.452436585333,801.4308926089479,12.711437552622412,0.25004086370717715,prestressed_concrete
7.164383499538061,0.3835162238703057,0.4913849503514943,31.929009677898353,0.021665368586434676,FIXED,111.2679819606048,2234.5708149308584,779.8326321685785,7.008598686050436,0.8349462639082456,concrete
2.041712783187144,0.32588001872833694,0.33946284765564894,23.024409800716167,0.025339128793045892,SS,105.9032775518471,792.1023231876384,1393.2684827534842,13.156046866173536,0.34743825656889704,prestressed_concrete
5.064483815465394,0.2743192968503472,0.9053056633785372,22.454839142985566,0.010315507417328092,SS,88.96306756404894,631.8973815996711,3122.1745524379708,35.095176435886295,0.13611396085292146,concrete
4.504466018892674,0.3067918035953785,0.8690307063910543,22.463986968964896,0.005574242962912966,SS,158.51301705328774,809.6201658428866,3646.628385734038,23.005229813448956,0.1012048031573948,wood
3.3326468628243813,0.42735383313931075,0.9998023713002913,32.21862080347073,0.033397209471971966,SS,124.38136026181562,87.30924808528637,21834.27782341049,175.5430056195767,0.09746329850452311,prestressed_concrete
2.7191922040020966,0.20431804658892677,0.9976457859517338,29.977958310443,0.039376087228142086,SS,62.15693238614719,48.5803496741107,14720.340879460546,236.82540811395066,0.08338599279382837,prestressed_concrete
4.025691028421768,0.23482179215207488,0.6888021939218392,27.84598137153679,0.021027607292107432,FIXED,83.0274802924717,208.98882014110157,2712.0055479273715,32.66395100000735,0.2184325836223789,prestressed_concrete
7.657458223475115,0.21380079260652585,0.8382911906263573,25.382457261852537,0.00686717143393214,SS,152.4888145489394,5862.757564089186,953.4361369676511,6.252498845819656,0.42635051341880237,concrete
3.9392175921245314,0.21221864069569105,0.9613360109176996,33.158008112196626,0.010892293060774758,SS,61.41962892354503,154.6479627035818,6309.619042958094,102.72968354810949,0.05490522111229619,prestressed_concrete
5.112743730460196,0.4566381752033022,0.894753173474188,25.88667661133953,0.0007356270618986693,SS,177.68103710731532,658.9773382582301,5068.607533890361,28.526440504897757,0.011420882538364166,concrete
6.2181137533710675,0.41109735781400714,0.47314367122023837,32.24899159207366,0.03657195226241996,FIXED,124.27197905209614,1653.2914756837024,1194.9456907571446,9.615568206700969,0.8448252846858304,prestressed_concrete
4.181777614275764,0.3422521487261976,0.6153808947170654,26.587023628553276,0.0047100433156056455,SS,122.0879865989972,962.5047310586808,1938.7146532412685,15.87965128468416,0.0888499214845618,prestressed_concrete
7.830692496325764,0.22935024819530045,0.39041159060604647,25.65416644137361,0.023060659020570144,FIXED,138.86116769892766,12942.199946844612,239.28773930212844,1.7232156640144423,2.567446488946849,concrete
7.774683769652667,0.3474847625350497,0.9678357190811055,26.940196785044098,0.01096220882748824,FIXED,173.70214488877238,686.4338075175302,3155.9093447728515,18.16851108426837,0.3111049537711401,prestressed_concrete
3.510693774952185,0.3420415312341697,0.7243222441156161,24.520668112462133,0.022167120100631738,SS,102.17138118532895,344.17774688764007,4224.0600094592655,41.34288839452245,0.20325535757677593,steel
4.983491035354312,0.25196056097300457,0.4600499638524239,31.214140702643768,0.02605681553407457,SS,151.70242288385953,6581.110243210536,673.8715557082786,4.442061918972657,1.4219851442771532,concrete
3.805269858900618,0.33015549477139194,0.7701904790840997,27.540805851387187,0.033189672148288066,FIXED,134.85979459936866,140.2513574411501,5940.201760890576,44.04724016180865,0.26179312831106466,prestressed_concrete
3.7090429662648057,0.319551420319212,0.7326897683205271,23.48319042720226,0.008256850870424128,FIXED,90.0542405254132,122.42731771167891,4815.079190268913,53.4686558031668,0.055623816038113845,concrete
2.2213216841271968,0.384755029415665,0.5507139026229884,33.49361859911853,0.0004398331463392191,FIXED,181.7944979532737,68.39614137032385,8701.182634456984,47.862739150078305,0.002520942810082706,concrete
5.657386003879381,0.39052809526029314,0.3794903145397403,25.758368320598173,0.005475425202752291,FIXED,169.61390324103922,4060.738338337738,416.22656656749433,2.4539649086195046,0.3826581937914266,concrete
